,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
959,126.0,1248.0,0.0,,32.0,4012.0,551.0,0.0,261.0,1474.0,687.0,202002092300,202002100000,2454.0,2161.0,5937.0,8391.0,29,26
960,125.0,1353.0,0.0,,31.0,3908.0,588.0,0.0,255.0,1512.0,795.0,202002100000,202002100100,2593.0,2307.0,5974.0,8567.0,30,27
961,129.0,1326.0,0.0,,30.0,3909.0,598.0,0.0,255.0,1515.0,813.0,202002100100,202002100200,2613.0,2328.0,5962.0,8575.0,30,27
962,128.0,1247.0,0.0,,29.0,3911.0,600.0,0.0,258.0,1516.0,708.0,202002100200,202002100300,2511.0,2224.0,5886.0,8397.0,30,26
963,132.0,1334.0,0.0,,29.0,3987.0,611.0,0.0,260.0,1512.0,682.0,202002100300,202002100400,2483.0,2194.0,6064.0,8547.0,29,26
964,132.0,1302.0,0.0,,28.0,4103.0,605.0,0.0,260.0,1334.0,690.0,202002100400,202002100500,2312.0,2024.0,6142.0,8454.0,27,24
965,133.0,1320.0,0.0,,28.0,4113.0,645.0,0.0,260.0,1439.0,580.0,202002100500,202002100600,2307.0,2019.0,6211.0,8518.0,27,24
966,137.0,1414.0,0.0,181.0,27.0,4115.0,708.0,0.0,258.0,1367.0,545.0,202002100600,202002100700,2378.0,1912.0,6374.0,8752.0,27,22
967,140.0,1508.0,0.0,938.0,28.0,4119.0,710.0,52.0,255.0,1232.0,670.0,202002100700,202002100800,3175.0,1954.0,6477.0,9652.0,33,20
968,140.0,1480.0,0.0,818.0,28.0,4116.0,701.0,318.0,248.0,1476.0,850.0,202002100800,202002100900,3738.0,2644.0,6437.0,10175.0,37,26
969,140.0,1351.0,0.0,13.0,28.0,4115.0,676.0,734.0,252.0,1475.0,979.0,202002100900,202002101000,3481.0,3188.0,6282.0,9763.0,36,33
970,142.0,1381.0,0.0,,30.0,4114.0,652.0,1077.0,251.0,1483.0,973.0,202002101000,202002101100,3814.0,3533.0,6289.0,10103.0,38,35
971,140.0,1334.0,0.0,,30.0,4114.0,654.0,1075.0,252.0,1495.0,1085.0,202002101100,202002101200,3937.0,3655.0,6242.0,10179.0,39,36
972,139.0,1280.0,0.0,,29.0,4114.0,673.0,878.0,252.0,1498.0,1174.0,202002101200,202002101300,3831.0,3550.0,6206.0,10037.0,38,35
973,141.0,1405.0,0.0,,28.0,4114.0,668.0,576.0,251.0,1503.0,1282.0,202002101300,202002101400,3640.0,3361.0,6328.0,9968.0,37,34
974,139.0,1466.0,0.0,45.0,29.0,4112.0,710.0,204.0,255.0,1498.0,1321.0,202002101400,202002101500,3352.0,3023.0,6427.0,9779.0,34,31
975,140.0,1458.0,0.0,263.0,29.0,4113.0,754.0,68.0,256.0,1499.0,1233.0,202002101500,202002101600,3348.0,2800.0,6465.0,9813.0,34,29
976,137.0,1595.0,0.0,310.0,29.0,4114.0,743.0,11.0,252.0,1501.0,1194.0,202002101600,202002101700,3297.0,2706.0,6589.0,9886.0,33,27
977,143.0,1842.0,0.0,692.0,29.0,4112.0,716.0,0.0,254.0,1487.0,1139.0,202002101700,202002101800,3601.0,2626.0,6813.0,10414.0,35,25
978,142.0,1764.0,0.0,687.0,28.0,4114.0,662.0,0.0,253.0,1448.0,1241.0,202002101800,202002101900,3657.0,2689.0,6682.0,10339.0,35,26
979,146.0,1409.0,0.0,164.0,27.0,4112.0,638.0,0.0,261.0,1495.0,1377.0,202002101900,202002102000,3324.0,2872.0,6305.0,9629.0,35,30
980,142.0,1382.0,0.0,11.0,25.0,4110.0,609.0,0.0,261.0,1499.0,1321.0,202002102000,202002102100,3117.0,2820.0,6243.0,9360.0,33,30
981,139.0,1438.0,0.0,18.0,25.0,4112.0,622.0,0.0,258.0,1451.0,1150.0,202002102100,202002102200,2902.0,2601.0,6311.0,9213.0,31,28
982,139.0,1463.0,0.0,94.0,25.0,4113.0,684.0,0.0,253.0,1215.0,1010.0,202002102200,202002102300,2597.0,2225.0,6399.0,8996.0,29,25
983,133.0,1330.0,0.0,,25.0,4115.0,691.0,0.0,257.0,1208.0,1206.0,202002102300,202002110000,2696.0,2414.0,6269.0,8965.0,30,27
984,138.0,1328.0,0.0,,25.0,4114.0,654.0,0.0,250.0,1393.0,1275.0,202002110000,202002110100,2943.0,2668.0,6234.0,9177.0,32,29
985,137.0,1370.0,0.0,,25.0,4116.0,663.0,0.0,253.0,1414.0,1252.0,202002110100,202002110200,2944.0,2666.0,6286.0,9230.0,32,29
986,138.0,1238.0,0.0,,25.0,4118.0,656.0,0.0,254.0,1299.0,1253.0,202002110200,202002110300,2831.0,2552.0,6150.0,8981.0,32,28
987,138.0,1353.0,0.0,,25.0,4119.0,637.0,0.0,258.0,1388.0,1224.0,202002110300,202002110400,2895.0,2612.0,6247.0,9142.0,32,29
988,126.0,1356.0,0.0,,24.0,4119.0,656.0,0.0,263.0,1389.0,1259.0,202002110400,202002110500,2935.0,2648.0,6257.0,9192.0,32,29
989,133.0,1574.0,0.0,64.0,24.0,4118.0,691.0,0.0,261.0,1460.0,1246.0,202002110500,202002110600,3055.0,2706.0,6516.0,9571.0,32,28
990,144.0,1699.0,0.0,331.0,23.0,4116.0,726.0,0.0,258.0,1469.0,1276.0,202002110600,202002110700,3357.0,2745.0,6685.0,10042.0,33,27
991,143.0,2250.0,0.0,753.0,23.0,4123.0,740.0,60.0,251.0,1491.0,1307.0,202002110700,202002110800,3885.0,2858.0,7256.0,11141.0,35,26
992,137.0,2305.0,0.0,840.0,23.0,4124.0,738.0,382.0,251.0,1491.0,1294.0,202002110800,202002110900,4281.0,3167.0,7304.0,11585.0,37,27
993,106.0,2113.0,0.0,119.0,23.0,4121.0,735.0,907.0,243.0,1502.0,1330.0,202002110900,202002111000,4124.0,3739.0,7075.0,11199.0,37,33
994,90.0,2098.0,0.0,173.0,24.0,4117.0,714.0,941.0,243.0,1506.0,1309.0,202002111000,202002111100,4196.0,3756.0,7019.0,11215.0,37,33
995,91.0,2082.0,0.0,111.0,24.0,4116.0,720.0,1124.0,255.0,1505.0,1380.0,202002111100,202002111200,4399.0,4009.0,7009.0,11408.0,39,35
996,92.0,2017.0,5.0,,24.0,4117.0,716.0,1082.0,255.0,1507.0,1380.0,202002111200,202002111300,4248.0,3969.0,6947.0,11195.0,38,35
997,95.0,1971.0,1.0,,25.0,4116.0,695.0,962.0,255.0,1503.0,1380.0,202002111300,202002111400,4125.0,3845.0,6878.0,11003.0,37,35
998,101.0,2145.0,0.0,64.0,26.0,4115.0,718.0,611.0,250.0,1504.0,1380.0,202002111400,202002111500,3835.0,3495.0,7079.0,10914.0,35,32
999,104.0,2114.0,0.0,26.0,25.0,4118.0,740.0,279.0,253.0,1503.0,1317.0,202002111500,202002111600,3403.0,3099.0,7076.0,10479.0,32,30
1000,107.0,2320.0,0.0,66.0,26.0,4120.0,725.0,49.0,256.0,1507.0,1268.0,202002111600,202002111700,3172.0,2824.0,7272.0,10444.0,30,27
1001,110.0,2649.0,0.0,308.0,26.0,4120.0,710.0,0.0,254.0,1507.0,1261.0,202002111700,202002111800,3356.0,2768.0,7589.0,10945.0,31,25
1002,120.0,2668.0,0.0,580.0,25.0,4121.0,708.0,0.0,258.0,1501.0,1230.0,202002111800,202002111900,3594.0,2731.0,7617.0,11211.0,32,24
1003,132.0,2570.0,0.0,124.0,25.0,4123.0,698.0,0.0,257.0,1462.0,1326.0,202002111900,202002112000,3194.0,2788.0,7523.0,10717.0,30,26
1004,135.0,2271.0,0.0,73.0,23.0,4124.0,665.0,0.0,256.0,1512.0,1296.0,202002112000,202002112100,3160.0,2808.0,7195.0,10355.0,31,27
1005,138.0,1758.0,0.0,34.0,24.0,4123.0,617.0,0.0,254.0,1512.0,1338.0,202002112100,202002112200,3162.0,2850.0,6636.0,9798.0,32,29
1006,142.0,1710.0,0.0,,25.0,4124.0,631.0,0.0,252.0,1510.0,1354.0,202002112200,202002112300,3141.0,2864.0,6607.0,9748.0,32,29
1007,137.0,1431.0,0.0,,24.0,4123.0,603.0,0.0,252.0,1511.0,1363.0,202002112300,202002120000,3150.0,2874.0,6294.0,9444.0,33,30
1008,144.0,1263.0,0.0,,25.0,4122.0,618.0,0.0,249.0,1510.0,1296.0,202002120000,202002120100,3080.0,2806.0,6147.0,9227.0,33,30
1009,143.0,1280.0,0.0,,25.0,4123.0,605.0,0.0,253.0,1512.0,1316.0,202002120100,202002120200,3106.0,2828.0,6151.0,9257.0,34,31
1010,146.0,1365.0,0.0,,27.0,4123.0,598.0,0.0,255.0,1511.0,1355.0,202002120200,202002120300,3148.0,2866.0,6232.0,9380.0,34,31
1011,148.0,1494.0,0.0,,28.0,4124.0,608.0,0.0,253.0,1512.0,1245.0,202002120300,202002120400,3038.0,2757.0,6374.0,9412.0,32,29
1012,146.0,1768.0,0.0,,28.0,4124.0,615.0,0.0,255.0,1508.0,1205.0,202002120400,202002120500,2996.0,2713.0,6653.0,9649.0,31,28
1013,149.0,2306.0,0.0,,28.0,4123.0,638.0,0.0,253.0,1509.0,1103.0,202002120500,202002120600,2893.0,2612.0,7216.0,10109.0,29,26
1014,149.0,3293.0,0.0,154.0,28.0,4101.0,667.0,0.0,250.0,1505.0,1041.0,202002120600,202002120700,2978.0,2546.0,8210.0,11188.0,27,23
1015,149.0,3671.0,0.0,490.0,22.0,4100.0,689.0,93.0,250.0,1506.0,1001.0,202002120700,202002120800,3362.0,2600.0,8609.0,11971.0,28,22
1016,144.0,3671.0,0.0,476.0,23.0,4097.0,673.0,505.0,250.0,1498.0,924.0,202002120800,202002120900,3676.0,2927.0,8585.0,12261.0,30,24
1017,129.0,3295.0,0.0,7.0,25.0,4099.0,665.0,1098.0,247.0,1493.0,896.0,202002120900,202002121000,3766.0,3487.0,8188.0,11954.0,32,29
1018,128.0,3242.0,0.0,,26.0,4111.0,656.0,1440.0,254.0,1472.0,844.0,202002121000,202002121100,4036.0,3756.0,8137.0,12173.0,33,31
1019,144.0,3169.0,0.0,,27.0,4117.0,649.0,1324.0,250.0,1440.0,798.0,202002121100,202002121200,3839.0,3562.0,8079.0,11918.0,32,30
1020,144.0,3265.0,0.0,,28.0,4118.0,646.0,1350.0,248.0,1480.0,862.0,202002121200,202002121300,3968.0,3692.0,8173.0,12141.0,33,30
1021,145.0,3195.0,0.0,,29.0,4118.0,652.0,1191.0,253.0,1490.0,855.0,202002121300,202002121400,3818.0,3536.0,8110.0,11928.0,32,30
1022,147.0,3409.0,0.0,,29.0,4121.0,648.0,912.0,254.0,1460.0,769.0,202002121400,202002121500,3424.0,3141.0,8325.0,11749.0,29,27
1023,145.0,3998.0,0.0,,30.0,4121.0,674.0,339.0,254.0,1448.0,748.0,202002121500,202002121600,2819.0,2535.0,8938.0,11757.0,24,22
1024,146.0,4175.0,0.0,64.0,30.0,4123.0,670.0,50.0,250.0,1431.0,661.0,202002121600,202002121700,2486.0,2142.0,9114.0,11600.0,21,18
1025,149.0,4522.0,0.0,760.0,30.0,4122.0,640.0,0.0,251.0,1278.0,465.0,202002121700,202002121800,2784.0,1743.0,9433.0,12217.0,23,14
1026,147.0,4544.0,0.0,720.0,30.0,4122.0,653.0,0.0,250.0,1100.0,506.0,202002121800,202002121900,2606.0,1606.0,9466.0,12072.0,22,13
1027,150.0,4212.0,0.0,148.0,30.0,4122.0,622.0,0.0,256.0,953.0,559.0,202002121900,202002122000,1946.0,1512.0,9106.0,11052.0,18,14
1028,148.0,3741.0,0.0,2.0,29.0,4123.0,579.0,0.0,256.0,1129.0,639.0,202002122000,202002122100,2055.0,1768.0,8591.0,10646.0,19,17
1029,147.0,3236.0,0.0,31.0,30.0,4122.0,528.0,0.0,257.0,1183.0,668.0,202002122100,202002122200,2169.0,1851.0,8033.0,10202.0,21,18
1030,137.0,2883.0,0.0,5.0,30.0,4122.0,551.0,0.0,258.0,1318.0,629.0,202002122200,202002122300,2240.0,1947.0,7693.0,9933.0,23,20
1031,135.0,2587.0,0.0,14.0,30.0,4122.0,547.0,0.0,253.0,1314.0,681.0,202002122300,202002130000,2292.0,1995.0,7391.0,9683.0,24,21
1032,132.0,2665.0,0.0,,30.0,4120.0,575.0,0.0,251.0,662.0,811.0,202002130000,202002130100,1754.0,1473.0,7492.0,9246.0,19,16
1033,134.0,2655.0,0.0,,30.0,4121.0,613.0,0.0,257.0,1025.0,793.0,202002130100,202002130200,2105.0,1818.0,7523.0,9628.0,22,19
1034,132.0,2199.0,0.0,,31.0,4121.0,556.0,0.0,257.0,1457.0,821.0,202002130200,202002130300,2566.0,2278.0,7008.0,9574.0,27,24
1035,131.0,2114.0,0.0,,31.0,4120.0,543.0,0.0,248.0,1485.0,889.0,202002130300,202002130400,2653.0,2374.0,6908.0,9561.0,28,25
1036,129.0,2443.0,0.0,,30.0,4121.0,543.0,0.0,246.0,1493.0,927.0,202002130400,202002130500,2696.0,2420.0,7236.0,9932.0,27,24
1037,125.0,3025.0,0.0,,30.0,4122.0,593.0,0.0,247.0,1498.0,1006.0,202002130500,202002130600,2781.0,2504.0,7865.0,10646.0,26,24
1038,125.0,3413.0,0.0,410.0,30.0,4121.0,649.0,0.0,247.0,1491.0,1115.0,202002130600,202002130700,3293.0,2606.0,8308.0,11601.0,28,22
1039,124.0,3577.0,0.0,566.0,27.0,4118.0,673.0,5.0,245.0,1494.0,1307.0,202002130700,202002130800,3644.0,2806.0,8492.0,12136.0,30,23
1040,123.0,3582.0,0.0,757.0,27.0,4115.0,681.0,38.0,234.0,1496.0,1373.0,202002130800,202002130900,3925.0,2907.0,8501.0,12426.0,32,23
1041,123.0,3456.0,0.0,406.0,27.0,4113.0,680.0,91.0,232.0,1483.0,1390.0,202002130900,202002131000,3629.0,2964.0,8372.0,12001.0,30,25
1042,124.0,3374.0,0.0,181.0,29.0,4106.0,687.0,458.0,230.0,1482.0,1284.0,202002131000,202002131100,3664.0,3224.0,8291.0,11955.0,31,27
1043,122.0,3221.0,0.0,18.0,30.0,4114.0,670.0,899.0,233.0,1454.0,1153.0,202002131100,202002131200,3787.0,3506.0,8127.0,11914.0,32,29
1044,121.0,3588.0,0.0,,29.0,4113.0,654.0,1070.0,230.0,1393.0,965.0,202002131200,202002131300,3687.0,3428.0,8476.0,12163.0,30,28
1045,118.0,3689.0,0.0,,27.0,4111.0,682.0,718.0,232.0,1446.0,817.0,202002131300,202002131400,3240.0,2981.0,8600.0,11840.0,27,25
1046,119.0,3696.0,0.0,,31.0,4109.0,715.0,348.0,243.0,1311.0,647.0,202002131400,202002131500,2580.0,2306.0,8639.0,11219.0,23,21
1047,125.0,3834.0,0.0,117.0,32.0,4111.0,710.0,143.0,246.0,770.0,541.0,202002131500,202002131600,1849.0,1454.0,8780.0,10629.0,17,14
1048,130.0,3865.0,0.0,480.0,32.0,4114.0,722.0,19.0,248.0,541.0,459.0,202002131600,202002131700,1779.0,1019.0,8831.0,10610.0,17,10
1049,136.0,4008.0,0.0,552.0,32.0,4115.0,708.0,0.0,247.0,760.0,510.0,202002131700,202002131800,2101.0,1270.0,8967.0,11068.0,19,11
1050,134.0,3726.0,0.0,324.0,32.0,4115.0,646.0,0.0,250.0,1334.0,658.0,202002131800,202002131900,2598.0,1992.0,8621.0,11219.0,23,18
1051,131.0,3573.0,0.0,,32.0,4114.0,582.0,0.0,245.0,1344.0,776.0,202002131900,202002132000,2397.0,2120.0,8400.0,10797.0,22,20
1052,138.0,3447.0,0.0,30.0,32.0,4113.0,583.0,0.0,248.0,1182.0,871.0,202002132000,202002132100,2363.0,2053.0,8281.0,10644.0,22,19
1053,140.0,3302.0,0.0,30.0,32.0,4113.0,636.0,0.0,246.0,1346.0,825.0,202002132100,202002132200,2479.0,2171.0,8191.0,10670.0,23,20
1054,132.0,3223.0,0.0,,32.0,4114.0,641.0,0.0,245.0,1476.0,805.0,202002132200,202002132300,2558.0,2281.0,8110.0,10668.0,24,21
1055,132.0,2655.0,0.0,,32.0,4113.0,623.0,0.0,247.0,1456.0,795.0,202002132300,202002140000,2530.0,2251.0,7523.0,10053.0,25,22
1056,135.0,2597.0,0.0,,32.0,4114.0,628.0,0.0,244.0,1307.0,704.0,202002140000,202002140100,2287.0,2011.0,7474.0,9761.0,23,21
1057,133.0,2492.0,0.0,,31.0,4114.0,637.0,0.0,243.0,1016.0,676.0,202002140100,202002140200,1966.0,1692.0,7376.0,9342.0,21,18
1058,130.0,2448.0,0.0,,32.0,4114.0,655.0,0.0,243.0,785.0,591.0,202002140200,202002140300,1651.0,1376.0,7347.0,8998.0,18,15
1059,127.0,2435.0,0.0,,32.0,4116.0,657.0,0.0,245.0,455.0,534.0,202002140300,202002140400,1266.0,989.0,7335.0,8601.0,15,11
1060,127.0,2863.0,0.0,,32.0,4117.0,678.0,0.0,238.0,284.0,469.0,202002140400,202002140500,1023.0,753.0,7785.0,8808.0,12,9
1061,131.0,3482.0,0.0,59.0,31.0,4118.0,688.0,0.0,242.0,149.0,360.0,202002140500,202002140600,841.0,509.0,8419.0,9260.0,9,5
1062,132.0,4640.0,0.0,625.0,30.0,4116.0,714.0,0.0,245.0,60.0,297.0,202002140600,202002140700,1257.0,357.0,9602.0,10859.0,12,3
1063,133.0,4805.0,0.0,718.0,30.0,4117.0,698.0,24.0,244.0,32.0,239.0,202002140700,202002140800,1287.0,295.0,9753.0,11040.0,12,3
1064,131.0,4855.0,0.0,855.0,29.0,4119.0,712.0,202.0,237.0,8.0,185.0,202002140800,202002140900,1516.0,395.0,9817.0,11333.0,13,3
1065,131.0,4578.0,0.0,250.0,28.0,4120.0,715.0,512.0,227.0,155.0,94.0,202002140900,202002141000,1266.0,761.0,9544.0,10810.0,12,7
1066,132.0,4483.0,0.0,40.0,28.0,4120.0,692.0,853.0,219.0,197.0,106.0,202002141000,202002141100,1443.0,1156.0,9427.0,10870.0,13,11
1067,133.0,4116.0,0.0,,29.0,4120.0,696.0,1066.0,211.0,444.0,181.0,202002141100,202002141200,1931.0,1691.0,9065.0,10996.0,18,15
1068,132.0,4080.0,0.0,96.0,29.0,4118.0,693.0,983.0,211.0,649.0,264.0,202002141200,202002141300,2232.0,1896.0,9023.0,11255.0,20,17
1069,128.0,3963.0,0.0,253.0,29.0,4115.0,696.0,745.0,219.0,840.0,289.0,202002141300,202002141400,2375.0,1874.0,8902.0,11277.0,21,17
1070,131.0,3966.0,0.0,237.0,29.0,4116.0,712.0,459.0,220.0,822.0,300.0,202002141400,202002141500,2067.0,1581.0,8925.0,10992.0,19,14
1071,133.0,4203.0,0.0,126.0,29.0,4117.0,742.0,179.0,221.0,1092.0,348.0,202002141500,202002141600,1995.0,1619.0,9195.0,11190.0,18,14
1072,130.0,4242.0,0.0,,29.0,4116.0,748.0,29.0,219.0,1342.0,311.0,202002141600,202002141700,1930.0,1682.0,9236.0,11166.0,17,15
1073,128.0,4352.0,0.0,10.0,29.0,4116.0,722.0,0.0,218.0,1259.0,325.0,202002141700,202002141800,1841.0,1584.0,9318.0,11159.0,16,14
1074,126.0,4254.0,0.0,231.0,29.0,4117.0,731.0,0.0,223.0,1244.0,392.0,202002141800,202002141900,2119.0,1636.0,9228.0,11347.0,19,14
1075,128.0,3987.0,0.0,3.0,28.0,4116.0,733.0,0.0,223.0,1296.0,464.0,202002141900,202002142000,2014.0,1760.0,8964.0,10978.0,18,16
1076,125.0,3470.0,0.0,,27.0,4117.0,701.0,0.0,225.0,1394.0,683.0,202002142000,202002142100,2329.0,2077.0,8413.0,10742.0,22,19
1077,124.0,3185.0,0.0,,26.0,4117.0,660.0,0.0,227.0,1506.0,794.0,202002142100,202002142200,2553.0,2300.0,8086.0,10639.0,24,22
1078,126.0,2841.0,0.0,,26.0,4118.0,660.0,0.0,224.0,1467.0,755.0,202002142200,202002142300,2472.0,2222.0,7745.0,10217.0,24,22
1079,125.0,2051.0,0.0,,26.0,4117.0,674.0,0.0,225.0,1426.0,870.0,202002142300,202002150000,2547.0,2296.0,6967.0,9514.0,27,24
1080,116.0,1387.0,0.0,,26.0,4116.0,676.0,0.0,225.0,1468.0,884.0,202002150000,202002150100,2603.0,2352.0,6295.0,8898.0,29,26
1081,116.0,1301.0,0.0,,26.0,4115.0,642.0,0.0,226.0,1483.0,932.0,202002150100,202002150200,2667.0,2415.0,6174.0,8841.0,30,27
1082,117.0,1381.0,0.0,,29.0,4116.0,649.0,0.0,225.0,1407.0,961.0,202002150200,202002150300,2622.0,2368.0,6263.0,8885.0,30,27
1083,113.0,1325.0,0.0,,30.0,4118.0,699.0,0.0,221.0,1486.0,884.0,202002150300,202002150400,2621.0,2370.0,6255.0,8876.0,30,27
1084,115.0,1288.0,0.0,,30.0,4117.0,692.0,0.0,223.0,1509.0,955.0,202002150400,202002150500,2717.0,2464.0,6212.0,8929.0,30,28
1085,120.0,1319.0,0.0,,31.0,4117.0,680.0,0.0,224.0,1515.0,977.0,202002150500,202002150600,2747.0,2492.0,6236.0,8983.0,31,28
1086,118.0,1301.0,0.0,,31.0,4117.0,729.0,0.0,225.0,1525.0,970.0,202002150600,202002150700,2751.0,2495.0,6265.0,9016.0,31,28
1087,120.0,1287.0,0.0,45.0,32.0,4116.0,752.0,67.0,226.0,1525.0,1011.0,202002150700,202002150800,2906.0,2603.0,6275.0,9181.0,32,28
1088,114.0,1263.0,0.0,,32.0,4116.0,714.0,360.0,226.0,1505.0,1003.0,202002150800,202002150900,3126.0,2868.0,6207.0,9333.0,33,31
1089,115.0,1283.0,0.0,317.0,32.0,4116.0,669.0,701.0,229.0,1520.0,1112.0,202002150900,202002151000,3911.0,3333.0,6183.0,10094.0,39,33
1090,113.0,1267.0,0.0,,33.0,4114.0,655.0,862.0,229.0,1529.0,1199.0,202002151000,202002151100,3852.0,3590.0,6149.0,10001.0,39,36
1091,116.0,1304.0,0.0,,33.0,4112.0,672.0,901.0,228.0,1528.0,1334.0,202002151100,202002151200,4024.0,3763.0,6204.0,10228.0,39,37
1092,118.0,1209.0,0.0,,34.0,4111.0,679.0,1002.0,227.0,1527.0,1362.0,202002151200,202002151300,4152.0,3891.0,6117.0,10269.0,40,38
1093,116.0,1306.0,0.0,,34.0,4111.0,693.0,780.0,226.0,1528.0,1323.0,202002151300,202002151400,3891.0,3631.0,6226.0,10117.0,38,36
1094,116.0,1329.0,0.0,195.0,34.0,4111.0,735.0,440.0,225.0,1534.0,1298.0,202002151400,202002151500,3726.0,3272.0,6291.0,10017.0,37,33
1095,119.0,1270.0,0.0,115.0,34.0,4103.0,739.0,226.0,224.0,1536.0,1270.0,202002151500,202002151600,3405.0,3032.0,6231.0,9636.0,35,31
1096,118.0,1312.0,0.0,260.0,34.0,4110.0,730.0,36.0,225.0,1536.0,1293.0,202002151600,202002151700,3384.0,2865.0,6270.0,9654.0,35,30
1097,120.0,1310.0,0.0,144.0,34.0,4110.0,685.0,0.0,225.0,1539.0,1469.0,202002151700,202002151800,3411.0,3008.0,6225.0,9636.0,35,31
1098,116.0,1256.0,0.0,81.0,34.0,4112.0,633.0,0.0,225.0,1543.0,1516.0,202002151800,202002151900,3399.0,3059.0,6117.0,9516.0,36,32
1099,116.0,1210.0,0.0,68.0,34.0,4113.0,629.0,0.0,225.0,1528.0,1514.0,202002151900,202002152000,3369.0,3042.0,6068.0,9437.0,36,32
1100,115.0,1259.0,0.0,113.0,34.0,4114.0,597.0,0.0,226.0,1378.0,1446.0,202002152000,202002152100,3197.0,2824.0,6085.0,9282.0,34,30
1101,125.0,1248.0,0.0,85.0,34.0,4112.0,586.0,0.0,227.0,1416.0,1508.0,202002152100,202002152200,3270.0,2924.0,6071.0,9341.0,35,31
1102,122.0,1175.0,0.0,,34.0,4109.0,603.0,0.0,226.0,1539.0,1487.0,202002152200,202002152300,3286.0,3026.0,6009.0,9295.0,35,33
1103,120.0,1190.0,0.0,,34.0,4108.0,591.0,0.0,226.0,1543.0,1487.0,202002152300,202002160000,3290.0,3030.0,6009.0,9299.0,35,33
1104,119.0,1121.0,0.0,,34.0,4107.0,610.0,0.0,225.0,1542.0,1484.0,202002160000,202002160100,3285.0,3026.0,5957.0,9242.0,36,33
1105,118.0,1143.0,0.0,,34.0,4105.0,590.0,0.0,226.0,1542.0,1498.0,202002160100,202002160200,3300.0,3040.0,5956.0,9256.0,36,33
1106,118.0,1130.0,0.0,,35.0,4105.0,590.0,0.0,226.0,1539.0,1452.0,202002160200,202002160300,3252.0,2991.0,5943.0,9195.0,35,33
1107,119.0,1160.0,0.0,,36.0,4108.0,570.0,0.0,224.0,1431.0,1421.0,202002160300,202002160400,3112.0,2852.0,5957.0,9069.0,34,31
1108,119.0,1157.0,0.0,,37.0,4110.0,558.0,0.0,222.0,1454.0,1407.0,202002160400,202002160500,3120.0,2861.0,5944.0,9064.0,34,32
1109,121.0,1127.0,0.0,,36.0,4109.0,581.0,0.0,222.0,1483.0,1327.0,202002160500,202002160600,3068.0,2810.0,5938.0,9006.0,34,31
1110,122.0,1196.0,0.0,,36.0,4109.0,604.0,0.0,222.0,1476.0,1326.0,202002160600,202002160700,3060.0,2802.0,6031.0,9091.0,34,31
1111,124.0,1262.0,0.0,63.0,36.0,4109.0,653.0,13.0,220.0,1287.0,1379.0,202002160700,202002160800,2998.0,2679.0,6148.0,9146.0,33,29
1112,125.0,1255.0,0.0,137.0,36.0,4112.0,703.0,80.0,223.0,1172.0,1372.0,202002160800,202002160900,3020.0,2624.0,6195.0,9215.0,33,28
1113,127.0,1208.0,0.0,218.0,36.0,4113.0,706.0,270.0,221.0,1277.0,1370.0,202002160900,202002161000,3392.0,2917.0,6154.0,9546.0,36,31
1114,126.0,1218.0,0.0,,36.0,4111.0,651.0,576.0,223.0,1485.0,1284.0,202002161000,202002161100,3604.0,3345.0,6106.0,9710.0,37,34
1115,129.0,1168.0,0.0,,35.0,4111.0,645.0,767.0,223.0,1511.0,1257.0,202002161100,202002161200,3793.0,3535.0,6053.0,9846.0,39,36
1116,129.0,1275.0,0.0,,35.0,4108.0,659.0,592.0,222.0,1496.0,1211.0,202002161200,202002161300,3556.0,3299.0,6171.0,9727.0,37,34
1117,126.0,1319.0,0.0,,35.0,4105.0,698.0,410.0,224.0,1484.0,1267.0,202002161300,202002161400,3420.0,3161.0,6248.0,9668.0,35,33
1118,127.0,1335.0,0.0,,35.0,4105.0,700.0,256.0,222.0,1448.0,1169.0,202002161400,202002161500,3130.0,2873.0,6267.0,9397.0,33,31
1119,130.0,1301.0,0.0,,35.0,4105.0,704.0,104.0,219.0,1521.0,1005.0,202002161500,202002161600,2884.0,2630.0,6240.0,9124.0,32,29
1120,132.0,1363.0,0.0,351.0,36.0,4103.0,708.0,12.0,218.0,1523.0,940.0,202002161600,202002161700,3080.0,2475.0,6306.0,9386.0,33,26
1121,133.0,1511.0,0.0,359.0,34.0,4106.0,714.0,0.0,221.0,1520.0,948.0,202002161700,202002161800,3082.0,2468.0,6464.0,9546.0,32,26
1122,136.0,1554.0,0.0,509.0,31.0,4110.0,697.0,0.0,221.0,1530.0,910.0,202002161800,202002161900,3201.0,2440.0,6497.0,9698.0,33,25
1123,137.0,1429.0,0.0,100.0,32.0,4116.0,681.0,0.0,218.0,1527.0,801.0,202002161900,202002162000,2678.0,2328.0,6363.0,9041.0,30,26
1124,143.0,1268.0,0.0,,36.0,4117.0,599.0,0.0,223.0,1520.0,767.0,202002162000,202002162100,2546.0,2287.0,6127.0,8673.0,29,26
1125,143.0,1288.0,0.0,,37.0,4116.0,518.0,0.0,218.0,1520.0,979.0,202002162100,202002162200,2754.0,2499.0,6065.0,8819.0,31,28
